PersonID,Amount,FamilySize,Distance,Duration,DirectVisits,OnlineVisits,Quantity,NumberofFrequentItems,TransactionMode,Area,Occupation
C1162,10354,4,7,419,18,17,3866,11,2,Area1,2
C1163,4538,8,20,428,25,20,1985,25,2,Area1,1
C1174,2596,3,6,369,7,7,805,7,2,Area2,1
C1188,2598,2,6,307,9,9,1091,9,2,Area2,1
C1192,2646,2,5,399,11,11,321,11,2,Area2,3
C1214,8055,3,8,335,19,19,2676,19,2,Area2,2
C1223,4908,3,8,365,14,14,3864,14,2,Area2,2
C1224,3076,6,12,407,10,10,1172,10,2,Area2,1
C1225,16562,3,6,453,47,47,346,47,2,Area2,1
C1239,5553,3,6,441,19,19,8201,19,2,Area2,3
C1240,3917,2,6,166,13,13,1214,13,2,Area2,2
C1241,2582,6,9,398,11,11,3091,11,2,Area2,3
C1261,4238,3,7,392,14,14,1354,14,2,Area2,1
C1264,2953,3,6,455,12,12,132,12,2,Area2,2
C1274,2823,2,6,364,12,12,660,12,2,Area2,3
C1282,4738,2,7,182,10,10,268,10,2,Area2,3
C1285,4198,2,7,336,10,10,1203,10,2,Area2,3
C1288,5993,2,6,419,15,15,491,15,2,Area2,3
C1290,3679,4,7,316,16,16,4443,16,2,Area2,3
C1299,2562,2,6,469,8,8,365,8,2,Area2,2
C1306,3071,3,8,179,14,14,275,14,1,Area2,3
C1308,3420,2,6,356,15,15,782,15,2,Area2,2
C1321,2609,3,7,464,11,11,1939,11,1,Area2,2
C1323,2661,2,5,247,13,13,150,13,2,Area2,3
C1326,4029,2,7,375,10,10,668,10,2,Area2,1
C1335,3119,3,10,427,9,9,2750,9,2,Area2,2
C1336,2606,2,5,226,7,7,1286,7,2,Area2,3
C1344,9380,4,7,412,29,29,4195,29,2,Area2,2
C1345,3239,3,5,357,10,10,1393,10,2,Area2,1
C1346,3389,4,14,374,18,18,1088,18,2,Area2,1
C1351,2582,2,6,465,7,7,803,7,2,Area2,2
C1352,3104,2,5,447,14,14,623,14,2,Area2,3
C1355,2907,3,9,439,12,12,4116,12,2,Area2,2
C1359,3264,2,6,381,22,15,2111,22,2,Area2,1
C1374,2716,2,6,312,12,12,1936,12,2,Area2,1
C1375,2648,4,5,121,13,13,3129,13,2,Area2,2
C1378,2918,4,11,419,14,14,3940,14,2,Area2,3
C1379,2541,2,8,366,8,8,599,8,2,Area2,3
C1381,2820,2,6,466,10,10,1533,10,2,Area2,2
C1384,2505,3,5,426,12,12,3310,12,2,Area2,3
C1386,6135,3,6,373,32,32,0,32,2,Area2,3
C1387,3038,2,5,312,12,12,303,12,2,Area2,2
C1388,4768,4,10,432,22,22,6147,22,2,Area2,1
C1392,2857,4,7,224,14,14,204,14,2,Area2,1
C1394,6098,2,5,381,22,21,2611,22,2,Area2,2
C1401,3689,4,6,445,12,12,2908,12,2,Area2,1
C1404,2688,3,9,459,5,5,397,5,2,Area2,3
C1405,3772,3,6,367,9,9,35,9,2,Area2,2
C1407,2849,2,4,457,13,10,664,13,2,Area2,2
C1415,3492,3,7,461,10,10,1440,10,2,Area2,2
C1420,2528,2,5,358,15,15,107,15,2,Area2,2
C1425,4210,6,19,422,14,14,4898,14,2,Area2,1
C1443,4211,3,8,400,9,9,5944,9,2,Area2,2
C1455,3135,2,5,449,13,12,1777,13,2,Area2,1
C1467,3941,2,5,362,11,11,692,11,2,Area2,2
C1471,2729,4,6,396,13,13,5160,13,2,Area2,1
C1482,3638,2,6,328,15,15,2948,15,2,Area1,1
C1487,3813,3,6,356,22,14,3389,22,2,Area1,1
C1499,7475,3,8,464,30,30,4708,30,2,Area1,2
C1505,3938,6,14,397,13,13,49,13,2,Area1,3
C1528,3347,2,4,327,13,13,107,10,2,Area1,2
C1529,5240,3,6,154,21,19,787,14,1,Area1,1
C1543,3125,3,4,461,19,17,2548,17,1,Area1,2
C1550,2563,3,6,371,17,13,1369,17,2,Area1,2
C1551,2938,2,6,433,12,12,5009,12,2,Area1,2
C1554,2688,4,8,384,15,11,1498,15,2,Area1,3
C1555,3438,2,7,221,10,10,236,10,2,Area1,2
C1556,3936,4,9,425,10,10,1814,8,2,Area1,3
C1557,3063,2,4,351,12,9,868,12,2,Area1,1
C1559,3500,4,9,434,16,15,5488,16,2,Area1,2
C1566,2812,4,8,396,13,10,1367,13,2,Area1,1
C1571,3563,6,5,464,22,19,348,21,1,Area1,1
C1572,3875,3,5,425,16,12,2155,16,2,Area1,1
C1576,3500,3,7,319,3,3,571,1,2,Area1,2
C1580,5875,3,6,280,9,9,1580,2,2,Area1,2
C1588,7187,3,7,425,14,10,1029,10,2,Area1,2
C1592,3500,4,10,356,13,12,478,13,2,Area1,2
C1598,2966,3,6,468,10,10,115,10,2,Area1,3
C1603,3000,3,9,356,10,10,550,10,2,Area1,3
C1610,3125,2,6,445,12,12,889,12,2,Area1,1
C1611,3563,2,5,400,20,17,705,20,2,Area1,2
C1612,3325,3,7,335,10,10,920,8,2,Area1,3
C1616,3250,2,6,273,19,19,1417,19,2,Area1,2
C1623,3125,3,6,309,7,7,1385,7,2,Area1,1
C1625,7500,3,8,221,28,20,669,21,2,Area1,2
C1635,3163,3,12,250,10,10,78,10,2,Area1,2
C1637,2563,3,10,326,11,11,976,11,2,Area1,2
C1641,5688,3,6,440,28,28,1199,28,2,Area1,2
C1659,5313,3,8,400,20,18,226,20,2,Area1,3
C1662,4437,3,5,422,16,16,1340,14,2,Area1,1
C1670,5088,3,7,362,29,29,837,29,2,Area1,1
C1676,3050,2,8,451,13,9,471,11,2,Area1,2
C1680,4625,3,8,377,39,24,341,39,1,Area1,3
C1681,4375,3,8,408,21,18,178,21,2,Area1,1
C1682,7205,3,6,362,15,15,2328,10,2,Area1,3
C1687,3438,3,5,446,20,17,1064,20,2,Area1,2
C1703,6688,4,12,383,23,23,1936,23,2,Area1,3
C1704,3800,3,7,364,20,14,2970,20,2,Area1,1
C1708,3321,3,8,211,10,10,828,4,1,Area1,2
C1709,3375,4,10,155,10,10,801,10,2,Area1,3
C1712,3123,4,8,359,8,8,200,0,2,Area1,3
C1717,2813,3,8,439,20,18,602,20,1,Area1,3
C1720,2805,3,7,328,8,8,93,4,2,Area1,2
C1721,2775,3,7,209,13,13,615,13,1,Area1,2
C1724,4500,3,6,176,18,18,2359,18,2,Area1,2
C1746,3250,4,6,380,18,15,2400,18,1,Area1,3
C1748,3564,4,6,352,22,20,440,22,1,Area1,2
C1758,2776,3,6,396,10,12,939,7,2,Area1,3
C1761,6688,4,7,467,34,29,684,34,2,Area1,2
C1766,3000,3,9,400,11,11,1939,11,2,Area1,1
C1770,2625,4,7,360,11,11,3019,11,2,Area1,2
C1773,4313,4,8,448,13,13,1576,13,2,Area1,2
C1779,4731,2,7,357,17,13,1801,13,2,Area1,1
C1781,2907,3,7,308,15,15,422,15,2,Area1,1
C1785,2938,3,7,153,9,9,670,9,2,Area1,3
C1787,2500,3,7,218,9,9,478,9,2,Area1,3
C1802,3019,4,9,307,13,13,1821,13,2,Area1,1
C1807,3000,4,6,362,11,11,1996,11,2,Area1,3
C1808,4750,3,7,373,13,13,1550,13,2,Area1,3
C1821,2500,4,5,335,11,9,142,11,2,Area1,1
C1822,3842,2,5,424,16,13,1347,13,1,Area1,2
C1826,3028,3,7,180,6,6,783,3,2,Area1,2
C1827,4325,3,5,391,23,23,440,23,2,Area1,1
C1830,2875,4,19,397,10,10,3180,10,1,Area1,2
C1839,3324,3,10,165,6,7,1,0,2,Area1,1
C1852,2825,5,10,365,18,12,1272,16,2,Area1,1
C1853,4825,3,4,396,22,21,585,14,1,Area1,2
C1856,3063,2,4,333,14,13,15,14,2,Area1,1
C1862,7650,2,6,412,31,27,1779,31,1,Area1,2
C1863,2563,2,8,237,13,11,782,13,2,Area1,3
C1868,4938,4,8,329,28,22,1613,28,1,Area1,3
C1869,3309,6,19,398,18,12,925,18,1,Area2,1
C1877,5023,3,6,423,17,17,6941,13,2,Area1,1
C1879,2625,3,10,406,10,9,619,10,2,Area1,2
C1880,3413,3,11,397,17,17,2076,17,2,Area1,3
C1889,3313,3,7,401,15,13,1161,15,2,Area1,3
C1891,3438,2,5,298,11,11,1748,11,2,Area1,3
C1897,3625,3,8,374,15,14,2576,15,2,Area1,2
C1900,2813,3,8,363,11,11,1062,11,2,Area1,1
C1908,2750,3,6,337,10,10,458,10,2,Area1,2
C1925,4682,3,8,287,6,7,228,3,2,Area1,3
C1932,3213,2,6,365,15,15,502,15,2,Area1,2
C1935,3437,3,8,398,6,5,423,5,2,Area1,1
C1937,2625,2,4,328,15,14,369,15,1,Area1,3
C1938,3156,3,8,432,12,11,1875,12,2,Area1,1
C1948,4875,3,8,436,13,13,1180,13,2,Area1,1
C1957,2755,3,6,344,12,12,1375,12,2,Area2,2
C1958,2688,3,7,232,7,7,2425,7,2,Area1,1
C1960,2500,4,7,367,8,8,545,8,2,Area1,1
C1963,6275,5,7,444,33,32,4289,32,2,Area1,1
C1966,11767,3,5,432,45,46,8114,40,2,Area1,3
C1967,4063,2,5,181,21,19,795,21,1,Area1,1
C1968,9937,3,6,383,35,31,2131,33,2,Area1,3
C1971,5956,2,6,433,16,16,2266,9,2,Area1,1
C1974,3000,4,12,209,20,10,434,20,1,Area1,3
C1975,4125,6,9,369,21,17,1703,21,2,Area1,3
C1978,4500,4,9,434,13,13,1023,13,2,Area1,3
C1987,5623,2,6,368,16,16,380,9,2,Area1,2
C1996,13350,3,8,401,41,37,3724,34,2,Area1,1
C1998,6750,3,23,355,16,16,1700,10,2,Area1,3
C2004,2512,2,4,372,9,9,402,6,2,Area1,1
C2009,2625,2,4,433,14,12,1027,14,1,Area1,2
C2021,3500,4,7,289,11,10,1850,11,2,Area1,1
C2022,4775,3,5,367,22,17,2725,22,2,Area1,1
C2034,2979,3,7,214,10,9,946,6,1,Area1,3
C2036,6000,3,7,367,27,15,2161,27,2,Area1,3
C2039,6344,3,9,428,23,23,4010,23,2,Area1,3
C2044,2750,3,5,368,16,15,225,16,2,Area1,2
C2051,3763,3,8,460,21,17,2652,19,1,Area1,3
C2054,2688,3,7,370,20,13,1161,20,1,Area1,1
C2067,5063,3,11,195,14,14,277,14,2,Area1,2
C2068,6875,4,7,233,3,4,907,2,2,Area1,2
C2071,4936,3,5,252,22,22,281,22,2,Area1,1
C2080,2500,3,5,380,7,7,442,7,2,Area1,3
C2081,6749,2,8,423,28,25,865,22,2,Area1,2
C2082,3813,4,13,211,15,15,962,15,2,Area1,2
C2084,3836,4,8,338,13,13,0,10,2,Area1,2
C2090,3875,3,6,114,16,16,907,16,2,Area1,2
C2091,3813,4,7,461,11,11,1422,11,2,Area1,3
C2093,4375,5,5,414,25,20,2275,25,1,Area1,1
C2109,5876,3,8,365,34,19,1238,34,1,Area1,3
C2116,2938,2,5,457,18,11,240,18,2,Area1,2
C2122,2607,3,9,167,4,6,214,1,2,Area1,3
C2125,4269,2,5,268,14,14,314,14,2,Area1,1
C2127,4124,3,7,232,10,10,1179,10,2,Area1,1
C2131,2531,3,6,416,10,10,2387,10,2,Area1,2
C2134,3813,3,9,377,17,15,1798,17,2,Area1,1
C2137,3000,2,4,367,25,19,96,25,2,Area1,1
C2145,4875,2,6,117,23,20,183,23,2,Area1,2
C2147,4932,4,7,387,24,19,1800,24,1,Area1,3
C2148,2500,3,8,364,9,9,2602,9,2,Area1,2
C2174,5463,2,5,384,22,19,430,22,2,Area1,3
C2179,5000,3,6,242,7,7,1665,1,2,Area1,3
C2189,3750,2,4,383,22,17,291,22,1,Area1,1
C2190,2793,3,5,258,8,8,37,3,2,Area1,3
C2195,4758,2,5,467,20,19,1631,19,2,Area1,3
C2203,2563,2,6,309,12,9,705,12,2,Area1,2
C2210,2563,3,6,363,8,8,256,8,2,Area1,2
C2223,3442,4,21,396,10,12,120,0,2,Area1,1
C2224,2738,4,7,440,16,11,2142,16,2,Area1,3
C2229,2563,3,8,465,11,11,499,11,2,Area1,3
C2241,4748,2,4,312,11,11,0,1,2,Area1,3
C2244,4869,3,6,417,15,15,4358,15,2,Area1,3
C2247,5188,3,5,283,17,17,39,17,2,Area1,1
C2251,3250,4,7,224,9,9,945,9,2,Area1,2
C2260,4950,5,18,153,7,7,600,2,2,Area1,3
C2261,2563,6,14,366,11,11,384,11,2,Area1,3
C2265,4774,3,9,417,14,14,1830,8,2,Area1,2
C2279,3625,2,12,290,13,13,155,13,2,Area1,3
C2285,3463,2,7,339,11,11,188,6,1,Area1,2
C2296,3563,4,9,105,16,15,913,16,1,Area1,3
C2297,4030,3,8,386,14,17,1012,8,2,Area1,2
C2322,3250,2,6,371,15,14,4093,15,1,Area1,2
C2325,3430,4,9,370,12,9,1033,7,2,Area1,1
C2335,2538,4,10,372,10,10,1187,10,2,Area1,3
C2342,5138,2,6,430,23,20,241,22,2,Area1,1
C2349,2500,3,6,367,11,11,15,11,2,Area1,2
C2350,4938,3,5,120,8,8,88,2,2,Area1,2
C2359,5274,4,8,389,17,18,369,15,2,Area1,1
C2362,5875,3,10,148,19,19,1036,19,2,Area1,1
C2368,2813,3,5,366,14,9,371,14,1,Area1,1
C2371,2796,2,6,365,7,7,1211,0,2,Area1,3
C2377,8563,2,5,405,25,21,472,19,2,Area1,2
C2379,4875,3,6,394,18,13,3197,18,1,Area1,2
C2393,3650,4,5,448,21,20,3676,21,1,Area1,2
C2404,3813,4,7,366,19,18,1085,19,2,Area1,2
C2411,2647,2,6,150,14,10,674,12,2,Area1,2
C2412,3912,7,13,373,16,16,601,13,2,Area1,2
C2414,7613,3,8,431,20,19,3717,20,2,Area1,3
C2415,13247,2,7,375,19,19,0,0,2,Area1,3
C2416,2929,3,10,275,19,13,737,16,1,Area1,2
C2419,3199,4,6,364,11,11,2520,6,2,Area1,3
C2428,3625,4,8,267,20,20,4671,18,2,Area1,1
C2431,4937,3,8,441,8,8,782,4,1,Area1,1
C2438,3313,2,9,191,15,9,730,15,2,Area1,2
C2441,5903,3,4,448,24,18,1610,17,2,Area1,3
C2447,4028,2,7,122,12,12,1630,5,1,Area1,3
C2475,2656,4,13,409,24,13,1676,23,1,Area1,1
C2479,3656,3,13,435,24,16,788,24,2,Area1,2
C2494,2663,2,6,320,14,14,2124,14,2,Area1,2
C2498,2625,3,7,369,7,6,536,7,2,Area1,3
C2506,4048,3,6,421,20,19,8726,20,2,Area2,3
C2522,3911,2,6,380,14,12,1320,9,2,Area1,2
C2541,6936,2,7,340,13,10,140,8,2,Area1,1
C2549,2625,2,5,301,10,10,368,10,2,Area1,1
C2550,2625,2,7,161,9,9,1227,8,2,Area1,3
C2552,3188,5,9,222,12,12,389,12,2,Area1,2
C2554,3938,6,14,343,16,14,276,16,1,Area1,3
C2562,3363,2,6,462,10,10,1698,10,2,Area1,1
C2573,5438,3,5,458,21,18,1432,21,2,Area1,2
C2581,8969,2,7,418,29,28,2082,29,2,Area1,2
C2582,3625,3,6,321,13,11,789,13,1,Area1,2
C2586,4963,3,10,420,23,18,1212,23,1,Area1,3
C2589,19274,9,11,403,40,45,2916,29,2,Area1,2
C2606,3687,3,6,303,13,13,430,12,2,Area1,1
C2611,3587,3,7,398,18,14,2877,16,1,Area1,3
C2614,2500,3,6,104,10,9,633,10,1,Area1,2
C2618,3450,2,5,368,12,10,369,12,2,Area1,2
C2635,3813,3,7,359,21,19,3273,21,1,Area1,3
C2636,3938,3,7,378,22,14,1145,22,2,Area1,2
C2645,3250,3,8,421,19,11,571,19,2,Area1,1
C2647,2620,2,4,390,14,11,188,8,2,Area1,3
C2661,2875,3,9,396,9,9,668,9,2,Area1,1
C2665,3750,4,10,417,13,13,793,11,1,Area1,2
C2666,4844,3,5,433,34,27,1072,34,1,Area1,3
C2669,3625,3,9,320,19,19,3422,19,2,Area1,3
C2682,5625,2,4,460,14,14,100,10,1,Area1,1
C2687,2625,3,6,427,11,10,1236,11,2,Area1,2
C2698,3251,4,6,349,22,20,713,22,1,Area1,3
C2711,2688,3,7,423,11,11,2459,11,1,Area1,1
C2721,2562,3,6,469,5,5,602,5,2,Area1,2
C2723,4187,4,9,452,24,20,1742,22,2,Area1,2
C2724,3169,5,7,366,28,18,4240,27,1,Area1,3
C2726,3875,4,8,378,20,20,1757,20,2,Area1,3
C2733,3337,5,9,310,12,12,856,10,2,Area1,1
C2734,4137,3,4,386,12,11,4080,9,2,Area1,2
C2739,7313,4,11,361,19,17,1520,13,2,Area1,2
C2742,3563,2,4,397,16,15,796,16,2,Area1,2
C2745,2625,3,5,386,20,16,2674,20,1,Area1,1
C2760,4199,4,6,392,9,9,1958,3,2,Area1,2
C2767,3500,2,7,379,23,17,1130,23,1,Area1,2
C2768,4813,3,8,471,10,12,2837,2,1,Area1,3
C2770,3563,2,6,138,11,10,648,11,2,Area1,3
C2771,3313,3,9,369,17,13,1587,17,2,Area1,3
C2773,5688,3,5,405,24,24,2222,24,2,Area1,1
C2777,5625,3,8,431,16,15,2660,14,1,Area1,2
C2778,4250,3,10,278,20,18,381,19,1,Area1,1
C2782,3250,2,6,222,10,10,778,10,2,Area1,3
C2786,4775,3,8,460,17,16,1344,14,2,Area1,3
C2789,3750,3,5,205,15,15,1271,15,2,Area1,1
C2792,5438,3,8,364,29,21,3089,29,2,Area1,3
C2794,2766,3,8,265,12,11,1462,10,1,Area1,3
C2796,4500,4,7,428,17,17,1325,17,2,Area1,1
C2799,6594,3,6,231,33,29,381,33,2,Area1,1
C2803,2681,3,7,433,12,12,2635,10,1,Area1,1
C2817,2562,4,8,304,10,9,1051,8,1,Area1,2
C2823,2625,4,8,368,27,14,291,27,1,Area1,1
C2832,2750,2,7,206,8,8,1208,8,2,Area1,2
C2843,2579,3,8,318,9,9,399,7,1,Area1,2
C2844,2750,3,5,347,8,8,838,8,2,Area1,2
C2845,3125,3,8,120,7,7,125,7,2,Area1,1
C2864,18774,4,5,433,37,37,6743,31,2,Area1,3
C2869,4875,3,7,460,28,21,1903,28,1,Area1,3
C2870,6163,3,5,157,9,9,195,3,1,Area1,1
C2874,3247,4,8,406,18,13,1649,16,2,Area1,2
C2879,4467,2,6,265,19,18,3367,15,1,Area1,1
C2881,2875,3,9,251,13,12,4837,11,2,Area1,1
C2887,3495,4,9,400,21,16,1802,19,2,Area1,2
C2897,4000,2,5,457,22,18,2518,21,2,Area1,1
C2904,3450,3,19,271,8,8,71,1,2,Area1,1
C2905,4562,2,6,254,13,13,3597,12,2,Area1,1
C2909,4625,3,6,418,16,15,5698,16,2,Area1,3
C2916,6625,3,22,264,18,15,734,12,2,Area1,2
C2929,4625,4,7,416,24,20,680,24,2,Area1,1
C2930,2813,2,4,339,14,13,1353,14,2,Area1,2
C2935,5313,4,23,407,26,25,4457,24,2,Area1,3
C2940,3313,4,12,371,17,13,212,17,1,Area1,1
C2943,5672,4,7,458,21,17,1497,17,2,Area1,3
C2952,2813,3,7,394,14,14,5509,14,2,Area1,1
C2953,5500,3,7,420,20,20,1289,20,2,Area1,2
C2959,4375,4,10,178,11,9,133,11,2,Area1,1
C2960,4938,3,6,365,10,9,499,6,1,Area1,2
C2963,2856,3,9,347,12,12,1760,12,2,Area1,1
C2971,5824,4,9,192,12,11,256,5,2,Area1,3
C2984,4188,3,9,367,15,15,904,15,2,Area1,3
C2988,3360,5,9,291,12,12,767,9,2,Area1,3
C2990,2500,5,8,368,11,10,299,11,2,Area1,2
C2991,2625,3,5,458,12,12,611,12,2,Area1,2
C3002,4625,7,6,439,14,14,2952,14,2,Area1,2
C3003,2600,2,4,453,11,11,1588,11,2,Area1,2
C3012,3563,2,7,448,21,21,1440,21,2,Area1,2
C3013,5923,5,10,409,16,16,2184,13,2,Area1,2
C3025,2500,2,5,341,11,9,321,11,1,Area1,3
C3032,5748,3,7,354,13,10,346,6,1,Area1,3
C3039,2813,3,7,378,8,8,1696,8,2,Area1,2
C3042,6438,3,7,223,23,23,2818,23,2,Area1,3
C3047,6687,3,4,386,19,18,3782,15,1,Area1,1
C3053,5091,3,7,349,19,18,1187,19,2,Area1,2
C3058,2500,4,8,183,7,7,211,7,2,Area1,1
C3064,4438,3,5,368,18,18,4,18,2,Area1,3
C3065,2814,4,9,269,14,14,1812,14,1,Area1,3
C3066,2750,5,9,387,15,10,3310,15,1,Area1,2
C3069,2739,4,10,376,10,10,1358,5,2,Area1,3
C3074,7157,3,8,430,32,32,2152,32,2,Area1,1
C3075,2813,4,9,371,15,12,4927,15,2,Area1,1
C3077,3188,3,7,197,9,9,1706,9,2,Area1,2
C3087,3313,4,7,433,17,13,2234,17,2,Area1,2
C3089,5513,2,8,373,21,20,2664,21,2,Area1,1
C3104,4938,4,8,214,8,8,2052,2,2,Area1,3
C3105,2625,6,21,167,13,13,339,13,2,Area1,2
C3107,3563,5,6,421,13,13,6612,13,2,Area1,2
C3110,3437,2,5,364,17,16,149,13,1,Area1,1
C3114,3313,4,9,100,14,14,1294,14,1,Area1,2
C3117,2563,4,8,367,14,13,940,14,2,Area1,3
C3133,3562,4,7,452,6,7,4474,4,2,Area1,1
C3137,3800,5,8,240,16,13,1244,10,2,Area1,2
C3142,3250,2,6,126,10,10,102,10,2,Area1,2
C3143,6749,3,5,364,16,16,100,10,2,Area1,3
C3145,2625,3,8,381,17,14,321,17,2,Area1,2
C3146,19797,3,10,209,12,68,106,5,2,Area1,3
C3148,3250,3,7,295,11,11,718,11,2,Area1,1
C3151,2625,2,5,328,11,11,106,11,2,Area1,3
C3152,2938,3,9,224,9,8,5129,9,1,Area1,1
C3156,10850,2,6,446,34,34,1724,30,2,Area1,3
C3159,4748,3,10,330,6,6,5,0,2,Area1,1
C3162,7700,3,7,193,22,22,7464,20,2,Area1,2
C3164,3438,2,7,139,8,8,547,8,2,Area1,2
C3165,3000,2,6,110,11,11,608,11,2,Area1,3
C3172,5125,4,8,448,12,9,1043,8,1,Area1,3
C3182,3844,3,6,365,14,14,488,14,2,Area1,2
C3189,3298,4,7,328,19,11,1054,19,2,Area2,1
C3190,7216,4,8,308,19,15,1155,12,1,Area1,1
C3191,3163,3,7,371,22,16,833,22,2,Area2,3
C3192,11313,3,8,386,81,47,1294,81,2,Area1,3
C3193,2707,3,7,422,11,11,2332,11,2,Area1,1
C3211,3191,5,5,435,14,14,395,14,2,Area1,1
C3214,3812,3,6,140,12,10,196,10,2,Area1,3
C3217,3750,5,11,451,10,10,1652,10,2,Area1,2
C3220,6500,3,6,272,24,23,268,24,2,Area1,1
C3223,2500,3,8,372,11,11,2831,11,2,Area1,3
C3232,5186,4,7,462,18,12,2919,14,1,Area1,1
C3241,2938,3,7,284,14,14,3315,14,2,Area1,2
C3246,14794,4,8,429,25,25,1069,5,2,Area1,1
C3249,3000,3,8,387,15,13,1678,15,1,Area1,3
C3252,2750,2,7,342,9,9,27,6,1,Area1,3
C3253,4000,3,7,459,21,15,1301,21,2,Area1,2
C3254,2625,3,5,472,15,14,1284,15,1,Area1,3
C3261,4025,3,5,426,11,11,2603,11,2,Area1,3
C3262,5375,3,5,347,22,19,444,22,2,Area1,3
C3267,3313,3,5,263,10,10,485,10,2,Area1,1
C3281,2645,4,4,246,32,21,2166,32,1,Area1,1
C3294,2750,3,6,139,9,9,0,9,2,Area1,1
C3295,2656,2,7,433,12,12,449,12,2,Area1,2
C3313,6218,2,4,373,25,24,11609,20,2,Area1,2
C3332,2688,3,7,370,21,14,3080,21,2,Area1,2
C3333,2699,3,5,347,16,11,9,12,1,Area1,1
C3341,5000,3,12,108,13,13,143,13,2,Area1,3
C3351,2875,5,12,437,11,11,729,11,2,Area1,1
C3354,2813,2,8,341,14,13,319,14,1,Area1,3
C3358,6750,2,6,433,26,26,1810,26,2,Area1,1
C3359,3000,3,7,116,12,12,980,12,2,Area1,2
C3365,9469,2,18,366,32,29,3067,32,2,Area1,2
C3370,3075,3,5,294,15,11,7022,10,2,Area1,2
C3373,8500,4,8,376,16,15,996,14,2,Area1,3
C3377,2688,3,4,215,15,12,572,15,2,Area1,2
C3381,2563,3,6,422,18,14,1380,18,2,Area1,3
C3384,2625,2,4,430,14,14,1130,14,2,Area1,3
C3390,2938,3,7,402,11,11,410,11,2,Area1,3
C3394,2938,3,6,465,12,12,2763,12,2,Area1,2
C3395,2875,3,5,294,12,12,1523,12,2,Area1,1
C3404,7204,2,6,341,44,32,582,42,2,Area1,3
C3414,9502,3,6,358,18,18,217,2,2,Area1,3
C3415,3000,2,5,159,11,11,178,11,2,Area1,1
C3416,5312,4,11,392,7,7,1784,3,2,Area1,3
C3417,2938,3,7,223,8,8,481,8,2,Area1,2
C3423,2688,5,10,307,13,13,665,13,2,Area1,1
C3428,4124,4,9,369,33,19,3121,30,1,Area1,2
C3429,2788,2,5,421,12,12,936,10,2,Area1,3
C3439,3375,3,6,259,10,10,155,10,2,Area1,1
C3443,3601,3,5,327,11,11,404,11,2,Area2,3
C3445,5199,3,7,211,7,7,913,1,2,Area1,2
C3449,3375,4,4,435,15,15,44,15,2,Area1,2
C3458,2563,2,8,172,8,8,443,8,2,Area1,1
C3468,3750,3,5,290,9,9,535,9,2,Area1,1
C3475,2813,3,8,112,14,13,91,14,1,Area1,3
C3478,3281,6,10,419,14,14,1438,13,2,Area1,1
C3490,3500,3,10,258,10,10,1545,10,2,Area1,2
C3495,3375,3,7,230,17,11,54,17,2,Area1,3
C3498,2500,2,5,432,14,14,123,14,2,Area1,2
C3508,2625,2,4,442,15,12,821,15,2,Area1,1
C3509,3253,3,8,470,8,8,279,0,2,Area1,3
C3511,2875,2,6,294,12,8,224,12,2,Area1,1
C3530,2817,4,6,366,7,7,541,0,2,Area1,3
C3534,3636,4,20,189,9,9,399,2,2,Area1,3
C3535,2750,4,11,440,12,11,167,12,1,Area1,3
C3537,2700,2,5,207,9,9,718,9,2,Area1,2
C3547,4938,5,10,428,16,16,3207,16,2,Area1,1
C3551,4170,2,5,369,5,5,87,0,2,Area1,1
C3555,4469,2,6,366,22,22,1736,20,1,Area1,1
C3556,3800,3,10,385,16,14,1224,12,1,Area1,2
C3559,5188,2,5,392,22,22,1824,22,2,Area1,1
C3561,4000,3,9,324,12,12,794,12,2,Area1,2
C3563,3376,2,6,315,14,14,1960,14,2,Area1,2
C3564,2688,3,9,331,10,9,981,10,2,Area1,3
C3568,2500,6,11,225,11,11,2308,11,2,Area1,1
C3574,3000,3,9,109,9,9,4314,9,2,Area1,3
C3578,2750,4,9,400,12,12,396,12,2,Area1,1
C3580,2938,4,6,439,21,20,7370,21,2,Area1,3
C3584,3063,3,7,315,16,12,3528,16,2,Area1,3
C3590,3563,4,13,445,12,11,554,12,2,Area1,3
C3591,3000,3,9,327,18,13,792,18,2,Area1,2
C3594,4637,2,7,339,8,8,15,0,2,Area1,2
C3596,4865,3,5,206,15,15,1671,0,2,Area1,2
C3598,2688,3,10,334,6,6,205,6,2,Area1,2
C3602,4675,3,8,408,13,11,860,13,2,Area1,2
C3610,4125,3,8,449,37,21,2941,37,2,Area1,1
C3614,2531,3,9,456,11,11,321,9,2,Area1,2
C3618,3199,4,9,341,4,4,0,0,2,Area1,1
C3620,3688,3,6,367,14,14,1880,14,2,Area1,2
C3629,2655,2,7,337,8,7,3015,4,2,Area1,2
C3652,2875,3,6,141,16,14,662,16,1,Area1,3
C3663,4438,4,8,392,25,17,1512,25,2,Area1,2
C3677,6063,3,8,184,20,20,703,20,2,Area1,3
C3678,4225,6,20,428,17,17,547,17,2,Area1,1
C3682,3875,2,5,367,17,17,5491,17,2,Area1,3
C3684,6881,3,7,463,20,20,3488,13,1,Area1,2
C3693,5376,3,8,419,32,31,4166,32,2,Area1,2
C3699,3250,3,7,380,17,16,1558,17,1,Area1,3
C3700,3531,2,6,392,10,9,4208,10,1,Area1,1
C3701,4187,2,5,335,15,13,595,11,2,Area1,2
C3718,7296,3,5,429,23,24,12372,3,1,Area1,1
